ID,UnitID,UnitType,UnitCode,UnitTitle,Faculty,ROE,CreditPoints,UngradedExempCategory,Year,TeachingPeriod,Location,Mode,Code,DateStart,DateStartAttendance,DateEndAttendance,DateEnd,DateCensusRequested,Selfserve,ClassSize,Examinations,UnitAvailabilitiesLastChanged,BroadeningForDegrees,BroadeningCategory,TeachingResponsibilities
162485,394,Unit,STAT3401,"Advanced Data Analysis",S00670,00670,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-23,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
162486,395,Unit,MGMT3308,"Supply Chain Management",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162487,397,Unit,STAT1520,"Economic and Business Statistics",S00670,00670,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
162488,397,Unit,STAT1520,"Economic and Business Statistics",S00670,00670,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
162489,397,Unit,STAT1520,"Economic and Business Statistics",S00670,00670,6,N,2025,"Semester 1",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
162490,403,Unit,PATH3309,"Cancer Pathology",S00885,00885,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00885 Biomedical Sciences, 100%"
162491,406,Unit,PHAR3310,"Applied Molecular Pharmacology",S00885,00885,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-01-08,NULL,NULL,"00885 Biomedical Sciences, 100%"
162492,409,Unit,NEUR3310,Neuroscience,S00885,00885,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,90,,,NULL,NULL,"00885 Biomedical Sciences, 100%"
162493,413,Unit,CITS3403,"Agile Web Development",S00670,00670,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
162494,414,Unit,CITS3402,"High Performance Computing",S00670,00670,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
162496,421,Unit,PHAR3321,"Translational Pharmacology and Toxicology Methods",S00885,00885,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00885 Biomedical Sciences, 100%"
162497,422,Unit,PHAR3311,"Applied Molecular Pharmacology Methods",S00885,00885,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-01-08,NULL,NULL,"00885 Biomedical Sciences, 100%"
162498,438,Unit,ENSC3002,"Materials and Manufacturing",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
162500,443,Unit,ACCT1101,"Financial Accounting",S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-24,NULL,NULL,"00420 UWA Business School, 100%"
162501,443,Unit,ACCT1101,"Financial Accounting",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-24,NULL,NULL,"00420 UWA Business School, 100%"
162502,443,Unit,ACCT1101,"Financial Accounting",S00420,00420,6,N,2025,"Semester 1",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-24,NULL,NULL,"00420 UWA Business School, 100%"
162503,444,Unit,ACCT2201,"Corporate Accounting",S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162504,444,Unit,ACCT2201,"Corporate Accounting",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162505,444,Unit,ACCT2201,"Corporate Accounting",S00420,00420,6,N,2025,"Semester 2",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162506,485,Unit,CITS3200,"Professional Computing",S00670,00670,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
162507,491,Unit,ACCT3302,"Financial Statement Analysis",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162508,491,Unit,ACCT3302,"Financial Statement Analysis",S00420,00420,6,N,2025,"Semester 2",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162509,492,Unit,ACCT3322,Auditing,S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162510,492,Unit,ACCT3322,Auditing,S00420,00420,6,N,2025,"Semester 2",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162511,493,Unit,ACCT3323,"Strategic Management Accounting",S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162512,493,Unit,ACCT3323,"Strategic Management Accounting",S00420,00420,6,N,2025,"Semester 1",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162513,494,Unit,FINA2204,"Derivative Products and Markets",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162514,495,Unit,FINA2205,"Practical Finance Analytics",S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162515,496,Unit,FINA2207,"Business Analysis and Valuation",S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162516,497,Unit,FINA2222,"Corporate Financial Policy",S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162517,497,Unit,FINA2222,"Corporate Financial Policy",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162518,506,Unit,FINA3304,"Banking: Theory and Practice",S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162520,519,Unit,PAED4401,"Research Conduct and Ethics",S00855,00855,6,N,2025,"Semester 2",Crawley,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-16,NULL,NULL,"00855 Medical School, 100%"
162521,521,Unit,FINA3307,"Trading in Securities Markets",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162522,525,Unit,FINA3324,"Investment Analysis",S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162523,526,Unit,FINA3326,"Applied Financial Management",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162524,527,Unit,FINA2209,"Financial Planning",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162525,528,Unit,ACCT2112,"Management Accounting",S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162526,528,Unit,ACCT2112,"Management Accounting",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162527,528,Unit,ACCT2112,"Management Accounting",S00420,00420,6,N,2025,"Semester 1",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162528,530,Unit,ACCT3203,"Contemporary Managerial Accounting",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162531,534,Unit,ACCT2331,Taxation,S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-09,NULL,NULL,"00420 UWA Business School, 100%"
162532,534,Unit,ACCT2331,Taxation,S00420,00420,6,N,2025,"Semester 1",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-09,NULL,NULL,"00420 UWA Business School, 100%"
162533,536,Unit,FINA1221,"Introduction to Finance",S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-24,NULL,NULL,"00420 UWA Business School, 100%"
162534,536,Unit,FINA1221,"Introduction to Finance",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-24,NULL,NULL,"00420 UWA Business School, 100%"
162535,536,Unit,FINA1221,"Introduction to Finance",S00420,00420,6,N,2025,"Semester 2",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-24,NULL,NULL,"00420 UWA Business School, 100%"
162540,551,Unit,GENE2230,"Molecular Genetics I",S00885,00885,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"#1. 00585 Molecular Sciences, 35%; #2. 00885 Biomedical Sciences, 65%"
162542,565,Unit,ENGL1401,"Narrative in the Digital Age",S00120,00120,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00120 Humanities, 100%"
162544,573,Unit,ENGL3001,"Poetry and Poetics",S00120,00120,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00120 Humanities, 100%"
162545,573,Unit,ENGL3001,"Poetry and Poetics",S00120,00120,6,N,2025,"Semester 2",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00120 Humanities, 100%"
162546,589,Unit,ENGL2401,"Netflicks: Cinema and Long-form Television",S00120,00120,6,N,2025,"Semester 1",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00120 Humanities, 100%"
162547,589,Unit,ENGL2401,"Netflicks: Cinema and Long-form Television",S00120,00120,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00120 Humanities, 100%"
162550,616,Unit,GENE2250,"Principles of Inheritance",S00585,00585,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"#1. 00585 Molecular Sciences, 47%; #2. 00705 Agriculture and Environment, 30%; #3. 00765 Biological Sciences, 23%"
162551,617,Unit,GENE3340,"Molecular Genetics II",S00885,00885,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00885 Biomedical Sciences, 100%"
162552,618,Unit,MKTG2305,"Marketing Research",S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162553,619,Unit,MKTG3306,"Strategic Marketing",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162556,626,Unit,MKTG1203,"Introduction to Marketing",S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-24,NULL,NULL,"00420 UWA Business School, 100%"
162557,626,Unit,MKTG1203,"Introduction to Marketing",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-24,NULL,NULL,"00420 UWA Business School, 100%"
162558,626,Unit,MKTG1203,"Introduction to Marketing",S00420,00420,6,N,2025,"Semester 1",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-24,NULL,NULL,"00420 UWA Business School, 100%"
162559,627,Unit,MKTG1204,"Consumer Behaviour",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-05-02,NULL,NULL,"00420 UWA Business School, 100%"
162560,627,Unit,MKTG1204,"Consumer Behaviour",S00420,00420,6,N,2025,"Semester 2",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-05-02,NULL,NULL,"00420 UWA Business School, 100%"
162561,639,Unit,PSYC2203,"Research Methods and Analysis in Psychology I",S00140,00140,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,350,,,NULL,NULL,"00140 Psychological Science, 100%"
162567,648,Unit,PSYC2213,"Psychology: Lifespan Development",S00140,00140,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,250,,,NULL,NULL,"00140 Psychological Science, 100%"
162570,658,Unit,PSYC3302,"Psychological Measurement and its Application",S00140,00140,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,350,,,NULL,NULL,"00140 Psychological Science, 100%"
162571,661,Unit,PSYC3310,"Psychology: Specialist Research Topics",S00140,00140,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,300,,,NULL,NULL,"00140 Psychological Science, 100%"
162572,669,Unit,GENE3370,Genomics,S00585,00585,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00585 Molecular Sciences, 100%"
162574,684,Unit,INDO1403,"Indonesian 3",S00125,00125,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00125 Social Sciences, 100%"
162575,685,Unit,GENE3350,"Evolution and Development",S00585,00585,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-24,NULL,NULL,"00585 Molecular Sciences, 100%"
162576,687,Unit,INDO1404,"Indonesian 4",S00125,00125,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00125 Social Sciences, 100%"
162577,688,Unit,INDO1001,"Indonesian 3A",S00125,00125,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00125 Social Sciences, 100%"
162578,690,Unit,INDO2001,"Indonesian 3A",S00125,00125,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00125 Social Sciences, 100%"
162579,692,Unit,INDO2403,"Indonesian 3",S00125,00125,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00125 Social Sciences, 100%"
162580,693,Unit,INDO2404,"Indonesian 4",S00125,00125,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00125 Social Sciences, 100%"
162581,696,Unit,INDO2405,"Indonesian 5",S00125,00125,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00125 Social Sciences, 100%"
162582,698,Unit,PUBH4401,"Biostatistics I",S00750,00750,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
162583,698,Unit,PUBH4401,"Biostatistics I",S00750,00750,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
162584,698,Unit,PUBH4401,"Biostatistics I",S00750,00750,6,N,2025,"Semester 1",Crawley,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
162585,698,Unit,PUBH4401,"Biostatistics I",S00750,00750,6,N,2025,"Semester 2",Crawley,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
162586,704,Unit,INDO2406,"Indonesian 6",S00125,00125,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00125 Social Sciences, 100%"
162587,706,Unit,INDO3405,"Indonesian 5",S00125,00125,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00125 Social Sciences, 100%"
162588,710,Unit,INDO3406,"Indonesian 6",S00125,00125,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00125 Social Sciences, 100%"
162589,712,Unit,INDO3407,"Indonesian 7",S00125,00125,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00125 Social Sciences, 100%"
162590,713,Unit,INDO3408,"Indonesian 8",S00125,00125,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00125 Social Sciences, 100%"
162591,715,Unit,INDO3802,"Indonesian In-country 6",S00125,00125,24,1,2025,Non-standard,Indonesia,EXTERNAL,,2025-01-20,2025-02-03,2025-06-22,2025-06-22,0000-00-00,0,,,,NULL,NULL,"00125 Social Sciences, 100%"
162592,715,Unit,INDO3802,"Indonesian In-country 6",S00125,00125,24,1,2025,Non-standard,Indonesia,EXTERNAL,,2025-07-28,2025-08-11,2025-09-14,2025-09-14,0000-00-00,0,,,,NULL,NULL,"00125 Social Sciences, 100%"
162593,733,Unit,CITS3401,"Data Warehousing",S00670,00670,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
162594,6785,Unit,MUSC1054,"Music Theory for Electronic Musicians",S00190,00190,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,20,,,NULL,NULL,"00190 Music, 100%"
162595,738,Unit,GRMN1406,"German Studies 6",S00120,00120,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00120 Humanities, 100%"
162596,741,Unit,MICR2209,"Introduction to Infectious Diseases and Immunology",S00885,00885,6,N,2025,"Semester 2","QEII Medical Centre",FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00885 Biomedical Sciences, 100%"
162597,744,Unit,JAPN3408,"Japanese 8",S00125,00125,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00125 Social Sciences, 100%"
162598,753,Unit,JAPN3407,"Japanese 7",S00125,00125,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00125 Social Sciences, 100%"
162599,761,Unit,GRMN2406,"German Studies 6",S00120,00120,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00120 Humanities, 100%"
162600,763,Unit,MICR3320,"Viruses and Viral Disease",S00885,00885,6,N,2025,"Semester 2","QEII Medical Centre",FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00885 Biomedical Sciences, 100%"
162601,772,Unit,MICR3330,"Bacteria and Bacterial Disease",S00885,00885,6,N,2025,"Semester 1","QEII Medical Centre",FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-04-16,NULL,NULL,"00885 Biomedical Sciences, 100%"
162602,779,Unit,GRMN2812,"German Studies 12",S00120,00120,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00120 Humanities, 100%"
162603,785,Unit,JAPN1401,"Japanese 1",S00125,00125,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,280,,,NULL,NULL,"00125 Social Sciences, 100%"
162604,787,Unit,GRMN3406,"German Studies 6",S00120,00120,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00120 Humanities, 100%"
162605,796,Unit,GRMN3813,"German Studies 13",S00120,00120,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00120 Humanities, 100%"
162606,803,Unit,ACCT3321,"Financial Accounting: Theory and Practice",S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-02,NULL,NULL,"00420 UWA Business School, 100%"
162607,803,Unit,ACCT3321,"Financial Accounting: Theory and Practice",S00420,00420,6,N,2025,"Semester 1",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-02,NULL,NULL,"00420 UWA Business School, 100%"
162608,804,Unit,HRMT4401,"Special Topics in Human Resource Management Seminar",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162609,807,Unit,MGMT4401,"Special Topics in Management Seminar",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
162610,810,Unit,CHIN1401,"Chinese 1",S00125,00125,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00125 Social Sciences, 100%"
